"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried"
"10213",34,1,11,41,1,5,1,5,1,2,4,5,2
"10213",34,2,11,42,1,5,1,5,1,3,4,5,2
"10213",34,4,11,44,1,3,1,5,1,2,4,5,1
"10213",34,3,12,47,2,2,2,4,1,4,3,5,2
"10213",34,1,15,57,1.0625,5,1,3,1,1,2.82352941176471,5,3
"10213",34,2,15,58,1.0625,5,1,4,1,2,2.82352941176471,5,3
"10217",18,2,1,2,1,2,1,4,1,3,3,4,2
"10217",18,3,2,7,1,1,3,5,1,4,3,4,1
"10217",18,1,3,9,1,3,1,4,1,3,3,3,2
"10217",18,2,3,10,1.0625,4,5,4,1,2,2.82352941176471,3,2
"10217",18,4,3,12,3,2,2,1,4,3,2,3,5
"10217",18,2,5,18,1,3,1,3,1,2,3,4,3
"10217",18,3,5,19,1,2,1,2,1,2,3,4,5
"10217",18,4,5,20,1.0625,4,1,2,1,1,2.82352941176471,4,4
"10217",18,1,6,21,1.0625,3,5,3,1,1,2.82352941176471,2,3
"10217",18,2,6,22,1,2,2,2,1,2,3,4,2
"10217",18,3,6,23,1,5,1,2,1,1,2,5,3
"10217",18,4,6,24,1.0625,3,3,3,1,1,2.82352941176471,3,2
"10217",18,1,7,25,1,5,4,2,2,1,2,2,4
"10217",18,2,7,26,1,2,2,2,1,3,3,3,5
"10217",18,2,13,50,3,2,2,3,1,1,3,4,3
"10217",18,4,13,52,2,2,1,3,1,3,3,3,4
"10217",18,1,14,53,1,1,3,3,1,3,3,3,2
"10217",18,1,15,57,1.0625,3,3,3,1,2,2.82352941176471,3,3
"10222",47,2,1,2,1,3,3,1,3,2,3,2,3
"10222",47,4,1,4,1,2,2,2,1,1,4,3,2
"10222",47,1,2,5,1,2,2,4,1,3,4,4,2
"10222",47,3,2,7,1,2,3,4,1,4,4,4,1
"10222",47,4,2,8,1,1,1,2,1,4,4,4,1
"10222",47,1,3,9,1,2,1,3,1,1,4,3,1
"10222",47,2,3,10,1,2,2,2,2,3,5,4,2
"10222",47,4,3,12,1.0625,5,5,2,4,1,2.82352941176471,2,2
"10222",47,1,4,13,1,2,2,3,1,4,4,3,2
"10222",47,2,4,14,1.0625,4,2,3,2,1,2.82352941176471,2,1
"10222",47,3,4,15,1,3,1,1,2,3,5,2,3
"10222",47,4,4,16,1.0625,5,4,2,1,1,2.82352941176471,2,2
"10222",47,3,5,19,1,3,1,4,1,4,4,4,1
"10222",47,4,5,20,1,3,3,4,1,4,4,3,1
"10222",47,1,6,21,1,3,3,4,1,4,4,3,1
"10222",47,2,6,22,1,2,4,4,1,4,5,3,1
"10222",47,4,6,24,1,2,3,4,1,4,5,4,1
"10222",47,2,7,26,1.0625,5,4,4,1,1,2.82352941176471,3,2
"10222",47,4,7,28,1.0625,4,5,4,1,4,2.82352941176471,3,1
"10222",47,1,8,29,1,5,2,3,1,1,4,4,3
"10222",47,2,8,30,1,3,4,3,1,4,4,3,1
"10222",47,3,8,31,1.0625,5,4,3,1,1,2.82352941176471,3,1
"10222",47,4,8,32,1.0625,4,5,4,1,2,2.82352941176471,3,1
"10222",47,1,9,33,2,3,4,2,1,4,4,4,1
"10222",47,2,9,34,1,3,2,3,1,3,2,2,1
"10222",47,3,9,35,1,3,3,3,1,4,3,4,3
"10222",47,4,9,36,1,3,4,4,1,3,5,4,1
"10222",47,2,11,42,1.0625,4,3,4,1,1,2.82352941176471,4,1
"10222",47,4,11,44,1,5,2,2,1,1,3,3,4
"10222",47,2,14,54,2,2,4,4,1,3,4,4,1
"10222",47,3,14,55,1.0625,5,3,3,1,4,2.82352941176471,4,1
"10222",47,4,14,56,1.0625,5,4,4,1,1,2.82352941176471,4,1
"10222",47,4,15,60,1,4,4,2,1,1,5,4,4
"10222",47,1,16,61,1.0625,5,2,2,1,1,2.82352941176471,3,4
"10222",47,3,16,63,1.0625,5,2,2,1,2,2.82352941176471,4,2
"10222",47,4,16,64,1.0625,5,3,3,1,2,2.82352941176471,2,2
"10222",47,2,18,70,1.0625,5,2,2,1,1,2.82352941176471,4,3
"10222",47,4,18,72,1.0625,5,5,3,1,1,2.82352941176471,4,2
"10222",47,1,20,77,1,2,3,2,1,4,4,4,3
"10222",47,2,20,78,2,3,1,3,1,3,3,3,2
"10222",47,4,20,80,1,4,4,3,1,2,3,2,3
"10222",47,1,21,81,1.0625,5,4,3,1,4,2.82352941176471,4,3
"10222",47,2,21,82,1.0625,5,3,2,1,1,2.82352941176471,4,2
"10222",47,3,21,83,1.0625,4,4,2,1,1,2.82352941176471,4,2
"10222",47,4,21,84,1.0625,5,5,2,1,1,2.82352941176471,4,2
"10222",47,2,22,86,1.0625,5,3,3,1,1,2.82352941176471,4,2
"10222",47,4,23,92,3,4,2,2,2,3,2,2,2
"10227",59,2,1,2,1,2,1,4,2,4,4,5,2
"10227",59,3,4,15,1.0625,4,2,4,3,1,2.82352941176471,3,2
"10227",59,2,5,18,2,2,4,3,3,2,4,4,2
"10227",59,3,5,19,1.0625,4,2,3,2,2,2.82352941176471,3,2
"10227",59,4,7,28,1.0625,3,2,3,2,1,2.82352941176471,4,2
"10227",59,2,8,30,1,2,2,3,2,4,4,5,2
"10227",59,3,8,31,1,2,2,3,2,3,4,4,2
"10227",59,4,8,32,4,3,2,3,2,3,4,3,2
"10227",59,1,9,33,1,2,2,3,2,2,4,3,2
"10227",59,3,9,35,1,2,3,3,2,3,3,3,2
"10227",59,4,9,36,1.0625,4,3,3,2,2,2.82352941176471,3,2
"10227",59,1,10,37,1.0625,4,2,4,1,1,2.82352941176471,2,2
"10227",59,2,10,38,4,2,2,3,2,3,3,3,2
"10227",59,3,10,39,1.0625,4,2,2,2,1,2.82352941176471,3,3
"10227",59,4,10,40,1.0625,4,2,2,2,2,2.82352941176471,3,2
"10227",59,3,11,43,1.0625,4,2,3,2,1,2.82352941176471,3,3
"10227",59,4,11,44,2,1,1,2,1,4,4,3,3
"10227",59,1,12,45,1.0625,4,2,4,2,1,2.82352941176471,4,2
"10227",59,2,12,46,2,1,2,2,1,4,4,4,4
"10227",59,3,12,47,1.0625,5,3,3,1,1,2.82352941176471,4,3
"10227",59,4,12,48,1.0625,4,3,3,2,1,2.82352941176471,4,4
"10227",59,1,13,49,1.0625,4,3,2,2,1,2.82352941176471,3,3
"10227",59,2,13,50,1.0625,3,3,4,3,3,2.82352941176471,3,3
"10227",59,3,13,51,1.0625,5,3,4,1,2,2.82352941176471,4,3
"10227",59,4,13,52,1.0625,3,4,3,3,1,2.82352941176471,3,3
"10227",59,1,14,53,1.0625,4,3,2,2,3,2.82352941176471,3,3
"10227",59,2,14,54,1.0625,4,4,4,4,4,2.82352941176471,4,4
"10227",59,3,14,55,3,2,1,2,2,4,3,4,2
"10227",59,4,14,56,1.0625,5,3,4,3,3,2.82352941176471,4,2
"10227",59,1,15,57,1.0625,3,2,4,2,2,2.82352941176471,4,3
"10227",59,2,15,58,1.0625,5,4,4,3,1,2.82352941176471,4,4
"10227",59,3,15,59,1.0625,4,3,4,3,3,2.82352941176471,4,3
"10227",59,4,15,60,1.0625,5,3,4,3,1,2.82352941176471,4,3
"10227",59,1,16,61,1.0625,4,3,4,3,1,2.82352941176471,4,3
"10227",59,2,16,62,1.0625,3,3,3,3,3,2.82352941176471,3,3
"10227",59,3,16,63,1.0625,5,3,3,3,1,2.82352941176471,3,3
"10227",59,4,16,64,1.0625,4,3,3,3,1,2.82352941176471,2,3
"10227",59,1,17,65,1.0625,5,3,5,2,3,2.82352941176471,2,3
"10227",59,2,17,66,1.0625,4,3,4,4,1,2.82352941176471,3,3
"10227",59,3,17,67,1.0625,4,3,3,1,3,2.82352941176471,3,4
"10227",59,4,17,68,1.0625,5,3,2,3,4,2.82352941176471,3,3
"10227",59,1,18,69,1.0625,5,5,5,1,1,2.82352941176471,2,3
"10227",59,2,18,70,1.0625,3,4,4,2,1,2.82352941176471,3,3
"10227",59,3,18,71,1.0625,2,3,2,3,3,2.82352941176471,3,3
"10227",59,4,18,72,1.0625,4,4,3,4,2,2.82352941176471,3,3
"10227",59,1,19,73,1.0625,5,3,4,3,1,2.82352941176471,4,3
"10227",59,2,19,74,1.0625,3,3,3,3,4,2.82352941176471,3,3
"10227",59,3,19,75,1.0625,5,3,3,3,3,2.82352941176471,3,3
"10227",59,4,19,76,1.0625,3,2,3,2,2,2.82352941176471,2,3
"10227",59,1,20,77,1.0625,3,3,3,3,3,2.82352941176471,3,3
"10227",59,2,20,78,1.0625,4,3,3,3,4,2.82352941176471,3,3
"10227",59,3,20,79,1.0625,2,4,2,3,3,2.82352941176471,3,3
"10227",59,4,20,80,1.0625,3,3,3,3,1,2.82352941176471,3,3
"10227",59,1,21,81,1.0625,3,3,3,3,3,2.82352941176471,3,3
"10227",59,2,21,82,1.0625,3,2,3,3,3,2.82352941176471,2,3
"10227",59,3,21,83,1.0625,3,2,2,3,1,2.82352941176471,2,3
"10227",59,4,21,84,1.0625,3,3,3,3,5,2.82352941176471,4,3
"10227",59,1,22,85,1.0625,3,4,3,3,1,2.82352941176471,3,4
"10227",59,2,22,86,1.0625,3,3,3,2,1,2.82352941176471,3,3
"10228",19,3,1,3,1,2,1,2,1,4,4,4,3
"10228",19,3,1,3,1,2,1,5,2,3,4,4,1
"10228",19,4,1,4,1,2,3,2,1,3,3,3,2
"10228",19,1,2,5,1,3,4,3,2,3,3,3,2
"10228",19,2,2,6,1,2,2,4,1,4,3,3,1
"10228",19,3,2,7,1,1,2,4,1,4,4,4,1
"10228",19,4,2,8,1.0625,4,4,4,1,3,2.82352941176471,3,1
"10228",19,1,3,9,1,4,3,3,2,2,3,2,1
"10228",19,2,3,10,1,4,3,3,1,2,3,4,1
"10228",19,3,3,11,1,3,2,3,2,2,3,2,3
"10228",19,1,4,13,1,2,1,3,1,3,4,4,2
"10228",19,2,4,14,1,1,1,4,1,3,4,4,1
"10228",19,4,4,16,1.0625,5,3,4,1,2,2.82352941176471,3,1
"10228",19,1,5,17,1,2,1,4,1,3,3,4,2
"10228",19,2,5,18,1,2,1,4,1,3,3,3,3
"10228",19,3,5,19,1,1,1,5,1,4,4,4,1
"10228",19,4,5,20,1.0625,5,2,3,1,1,2.82352941176471,4,1
"10228",19,2,6,22,1,4,1,3,1,2,3,4,1
"10228",19,3,6,23,1.0625,5,1,3,1,1,2.82352941176471,3,1
"10233",11,1,1,0,1,3,3,4,1,5,3,3,2
"10233",11,2,1,2,1,3,3,5,1,4,4,4,2
"10233",11,2,2,6,1,2,3,5,1,5,4,5,1
"10233",11,3,2,7,2,3,3,4,1,3,2,3,2
"10233",11,4,2,8,2,2,3,5,1,4,4,3,1
"10233",11,1,3,9,2,4,1,5,1,3,4,2,1
"10233",11,2,3,10,2,3,3,2,1,5,3,5,2
"10233",11,3,3,11,2,2,5,5,1,4,4,3,1
"10233",11,4,3,12,2,3,2,2,1,5,5,3,3
"10233",11,2,4,14,2,2,3,2,1,5,2,5,4
"10233",11,2,5,18,2,2,2,4,2,4,3,3,2
"10234",16,4,1,4,2,5,5,2,2,1,3,3,3
"10234",16,1,2,5,2,3,3,2,3,2,3,2,4
"10234",16,2,2,6,1,5,3,2,3,2,2,3,2
"10234",16,3,2,7,2,3,3,3,2,4,2,3,3
"10234",16,4,2,8,1,3,3,2,2,5,3,2,4
"10234",16,1,3,9,2,3,2,2,3,2,3,3,5
"10234",16,2,3,10,2,3,5,3,3,1,2,3,2
"10234",16,4,3,12,2,4,3,1,3,3,3,3,2
"10234",16,2,4,14,2,3,5,3,3,3,3,4,2
"10234",16,1,5,17,2,5,1,4,1,2,2,3,2
"10234",16,3,5,19,3,2,5,3,1,4,2,3,2
"10234",16,4,5,20,2,4,5,5,2,3,3,4,2
"10234",16,2,6,22,1.0625,5,5,2,5,1,2.82352941176471,1,3
"10234",16,2,7,26,1.0625,5,4,4,2,1,2.82352941176471,3,2
"10234",16,3,7,27,3,4,5,3,2,1,1,3,2
"10234",16,1,10,37,2,4,4,2,3,1,1,3,4
"10236",48,2,1,2,2,4,2,5,1,2,3,5,2
"10236",48,3,3,11,2,2,1,4,1,3,5,4,3
"10236",48,4,3,12,1.0625,5,2,2,1,1,2.82352941176471,4,3
"10236",48,1,4,13,1.0625,5,5,4,2,1,2.82352941176471,1,3
"10236",48,2,4,14,1,4,1,3,3,1,2,4,2
"10236",48,3,4,15,1,5,1,4,1,1,1,5,1
"10236",48,4,4,16,1,3,1,3,1,3,3,5,1
"10236",48,1,5,17,1,1,1,4,1,4,3,5,2
"10236",48,2,5,18,1,5,1,5,1,1,1,5,1
"10236",48,3,5,19,1,3,1,2,1,3,3,2,4
"10236",48,4,5,20,1.0625,5,5,5,1,1,2.82352941176471,1,1
"10236",48,1,6,21,1,5,1,4,1,3,3,5,1
"10236",48,2,6,22,1,3,1,3,1,3,3,5,1
"10236",48,3,6,23,1,3,1,5,1,2,5,5,1
"10236",48,4,6,24,1,3,1,4,1,4,4,5,1
"10236",48,4,7,28,1,2,1,4,2,3,3,3,2
"10236",48,2,8,30,1,2,1,5,1,4,3,3,1
"10236",48,4,8,32,1,1,3,5,1,4,3,3,1
"10236",48,2,9,34,2,3,1,5,1,3,4,4,1
"10236",48,3,9,35,1,2,3,4,1,2,1,3,1
"10236",48,1,11,41,2,3,1,5,1,2,2,5,2
"10236",48,2,11,42,1.0625,5,3,5,1,1,2.82352941176471,3,1
"10236",48,3,11,43,1,5,1,4,1,1,5,5,1
"10236",48,4,11,44,1,4,2,5,1,1,4,3,1
"10236",48,2,12,46,1,4,1,3,1,2,4,5,1
"10236",48,3,12,47,1,2,1,3,1,5,4,5,2
"10236",48,4,12,48,1,2,2,4,1,2,3,3,2
"10236",48,2,13,50,2,4,3,3,1,1,3,5,3
"10236",48,3,13,51,1,3,1,4,1,2,3,5,3
"10236",48,4,13,52,1,2,1,3,1,2,3,5,3
"10236",48,1,14,53,1,4,1,3,1,2,1,2,3
"10236",48,2,14,54,1,5,3,3,1,1,1,3,3
"10236",48,3,14,55,2,1,1,5,1,4,4,3,1
"10236",48,4,14,56,1.0625,4,4,5,1,1,2.82352941176471,3,1
"10236",48,2,15,58,1,5,3,5,1,1,4,3,1
"10236",48,3,15,59,1,2,1,5,1,3,5,4,1
"10236",48,2,16,62,1,2,2,4,1,4,4,4,1
"10236",48,3,16,63,2,4,1,3,2,3,5,4,4
"10236",48,2,17,66,1,5,2,4,1,2,4,4,2
"10236",48,3,17,67,1.0625,4,2,3,3,1,2.82352941176471,2,3
"10236",48,1,18,69,2,5,1,3,1,1,2,4,3
"10236",48,2,18,70,2,5,1,3,2,1,1,5,3
"10236",48,3,18,71,1,5,2,2,3,1,1,4,3
"10236",48,4,18,72,1,5,2,2,3,1,1,4,4
"10236",48,1,19,73,1,2,1,2,2,2,2,3,2
"10236",48,3,20,79,1,2,1,4,1,3,2,5,1
"10236",48,4,20,80,1,2,1,4,1,2,1,5,1
"10236",48,2,21,82,1.0625,5,1,4,1,3,2.82352941176471,4,2
"10240",18,1,1,0,1,2,4,2,1,3,3,3,3
"10240",18,3,1,3,1,3,1,2,2,2,2,3,5
"10240",18,1,2,5,1,3,2,1,2,2,3,4,4
"10240",18,1,3,9,1,2,4,3,2,2,4,4,3
"10240",18,4,4,16,2,3,1,2,4,2,4,4,4
"10240",18,3,5,19,2,4,4,3,4,2,3,4,4
"10240",18,4,5,20,1,4,3,3,3,3,3,4,4
"10240",18,1,6,21,1,2,2,2,4,2,3,2,2
"10240",18,1,8,29,1,4,1,3,3,2,3,4,4
"10240",18,3,8,31,1,4,2,1,4,2,3,4,4
"10240",18,1,9,33,1,2,2,1,3,3,3,4,5
"10240",18,3,10,39,1,3,2,2,2,2,3,4,4
"10240",18,1,12,45,1,3,2,1,4,2,3,4,4
"10240",18,1,13,49,1,3,4,2,2,2,4,4,4
"10240",18,2,13,50,1,4,3,2,2,3,3,3,4
"10240",18,3,14,55,2,2,2,2,2,2,3,5,3
"10240",18,1,15,57,1.0625,4,2,2,3,1,2.82352941176471,5,4
"10240",18,1,17,65,1,3,4,3,2,2,3,3,3
"10245",52,2,1,2,1,4,3,2,1,3,3,3,4
"10245",52,4,1,4,1.0625,5,5,1,3,1,2.82352941176471,1,5
"10245",52,1,2,5,1,5,3,1,1,1,1,3,5
"10245",52,2,2,6,2,2,3,3,1,4,3,3,2
"10245",52,3,2,7,1,1,3,5,1,5,5,3,1
"10245",52,4,2,8,1.0625,5,2,3,1,1,2.82352941176471,4,2
"10245",52,1,3,9,2,5,3,1,1,2,3,3,1
"10245",52,2,3,10,1,3,3,1,1,3,3,4,2
"10245",52,3,3,11,1,1,5,5,1,5,5,3,1
"10245",52,4,3,12,2,2,1,5,2,4,3,3,2
"10245",52,1,4,13,1,5,3,3,1,2,2,3,2
"10245",52,2,4,14,3,3,3,3,2,1,3,3,5
"10245",52,3,4,15,1,2,3,3,2,5,3,5,2
"10245",52,4,4,16,1,1,1,4,1,5,5,3,1
"10245",52,1,5,17,3,3,5,3,1,1,3,3,1
"10245",52,2,5,18,2,5,3,4,3,1,2,2,3
"10245",52,3,5,19,2,3,3,3,2,2,4,3,3
"10245",52,4,5,20,1,5,5,3,1,5,5,3,NA
"10245",52,1,6,21,3,5,3,1,3,1,3,3,5
"10245",52,2,6,22,3,3,2,1,2,2,3,3,3
"10245",52,3,6,23,2,3,2,1,3,1,5,3,5
"10245",52,4,6,24,3,4,3,3,2,1,3,3,2
"10245",52,1,7,25,2,2,2,3,1,3,4,4,1
"10245",52,2,7,26,2,5,5,3,2,2,4,3,2
"10245",52,3,7,27,1,3,4,3,1,1,3,3,2
"10245",52,4,7,28,1,5,5,3,1,3,5,3,1
"10245",52,1,8,29,3,5,3,3,1,1,2,1,3
"10245",52,2,8,30,1,4,4,3,2,2,3,3,2
"10245",52,4,8,32,1,5,1,3,1,3,3,5,2
"10245",52,1,9,33,1,5,5,3,1,3,3,3,2
"10245",52,2,9,34,1.0625,5,2,4,1,1,2.82352941176471,4,1
"10245",52,3,9,35,1,2,2,4,3,5,4,5,2
"10245",52,4,9,36,1.0625,3,3,3,3,1,2.82352941176471,4,3
"10245",52,1,10,37,2,5,5,3,1,3,2,3,2
"10245",52,2,10,38,1,4,3,3,1,4,3,3,2
"10245",52,3,10,39,1.0625,5,3,3,1,1,2.82352941176471,3,2
"10245",52,4,10,40,1,3,3,3,1,3,4,5,2
"10245",52,1,11,41,2,5,3,2,3,2,3,3,3
"10245",52,2,11,42,2,2,3,3,1,3,4,3,2
"10245",52,4,11,44,1.0625,3,1,5,1,1,2.82352941176471,3,2
"10245",52,1,12,45,1,5,3,5,1,3,3,4,2
"10245",52,3,12,47,1,3,1,4,1,5,5,5,2
"10245",52,4,12,48,1,2,3,4,1,3,4,3,1
"10245",52,2,13,50,1,3,2,3,1,4,4,4,3
"10245",52,3,13,51,2,2,3,3,1,5,4,5,3
"10245",52,4,13,52,2,4,3,3,2,3,2,3,2
"10245",52,2,14,54,2,3,3,3,2,1,2,4,2
"10245",52,3,14,55,1,3,5,2,3,2,3,3,3
"10245",52,4,14,56,1.0625,3,5,3,1,5,2.82352941176471,3,4
"10245",52,1,15,57,2,5,5,2,3,2,3,2,5
"10245",52,3,15,59,1.0625,5,3,1,4,1,2.82352941176471,2,5
"10245",52,4,15,60,1,5,1,1,3,1,2,3,5
"10248",20,1,1,0,2,2,1,5,1,4,2,4,2
"10248",20,1,1,1,1,3,2,5,1,3,4,4,1
"10248",20,2,1,2,1,3,3,5,1,3,2,3,3
"10248",20,3,2,7,2,3,3,3,1,2,2,3,2
"10248",20,2,3,10,1.0625,5,2,3,2,1,2.82352941176471,3,3
"10248",20,3,3,11,1,4,4,4,1,3,2,2,3
"10248",20,4,3,12,1.0625,5,4,2,1,1,2.82352941176471,1,2
"10248",20,1,4,13,1.0625,5,3,2,3,1,2.82352941176471,3,3
"10248",20,2,4,14,2,2,2,3,2,3,2,3,3
"10248",20,3,4,15,2,2,2,2,2,2,2,3,3
"10248",20,4,4,16,1,5,3,3,2,1,1,2,3
"10248",20,1,6,21,1.0625,3,2,3,1,1,2.82352941176471,4,3
"10248",20,2,6,22,1,3,3,4,1,2,2,3,2
"10248",20,3,6,23,1,3,2,4,1,3,3,3,3
"10248",20,2,7,26,1,3,3,5,1,1,1,3,2
"10248",20,3,7,27,1,5,1,3,1,1,3,4,2
"10248",20,4,7,28,1,5,2,4,1,1,3,3,3
"10248",20,1,8,29,1,1,1,1,1,3,2,4,4
"10248",20,2,8,30,1,3,2,3,2,3,3,3,3
"10248",20,4,8,32,1,2,4,5,1,2,3,2,3
"10266",33,3,1,3,1,2,1,3,1,4,5,4,4
"10266",33,3,1,3,1,1,2,3,1,3,4,4,3
"10266",33,4,1,4,1,4,4,4,1,2,4,4,1
"10266",33,2,2,6,1,1,1,1,1,4,4,5,2
"10266",33,3,2,7,1,2,1,3,1,4,5,3,1
"10266",33,4,2,8,1,4,3,1,4,2,4,4,4
"10266",33,1,3,9,1,5,2,4,1,1,3,3,1
"10266",33,2,3,10,1,3,2,4,1,3,4,4,1
"10266",33,3,3,11,1,1,1,3,2,2,5,4,4
"10266",33,4,3,12,1,1,5,5,1,2,5,5,1
"10266",33,1,4,13,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10266",33,2,4,14,1,1,1,2,1,4,5,5,1
"10266",33,2,5,18,1.0625,2,2,3,1,1,2.82352941176471,3,1
"10266",33,3,5,19,1,4,2,4,1,2,4,5,1
"10266",33,1,6,21,1,5,1,3,1,1,5,5,1
"10266",33,3,6,23,1,5,3,5,1,1,3,4,1
"10266",33,4,6,24,2,1,1,2,1,5,3,4,1
"10266",33,1,7,25,1,5,2,3,1,1,4,3,1
"10266",33,2,7,26,1,4,3,3,1,2,3,2,2
"10266",33,3,7,27,1,3,1,3,1,4,4,5,1
"10266",33,4,7,28,1,5,1,3,1,1,2,5,3
"10266",33,1,8,29,1,5,1,3,1,1,4,3,1
"10266",33,3,8,31,2,3,1,4,1,3,4,5,1
"10266",33,1,9,33,1,5,1,3,1,1,3,5,2
"10266",33,3,9,35,1.0625,5,5,5,1,1,2.82352941176471,2,1
"10266",33,4,9,36,1.0625,5,1,4,1,1,2.82352941176471,4,1
"10266",33,1,11,41,1.0625,5,4,5,1,1,2.82352941176471,3,1
"10266",33,1,13,49,1,4,2,3,1,2,2.82352941176471,5,1
"10266",33,2,13,50,1.0625,5,1,2,1,1,2.82352941176471,5,1
"10266",33,3,14,55,1.0625,5,2,5,1,1,2.82352941176471,4,1
"10266",33,3,15,59,1.0625,5,1,4,1,1,2.82352941176471,5,1
"10266",33,4,15,60,1.0625,3,5,5,1,2,2.82352941176471,3,1
"10266",33,1,16,61,1.0625,5,1,3,1,1,2.82352941176471,5,2
"10267",16,2,1,2,1.0625,4,2,3,1,3,2.82352941176471,5,2
"10267",16,4,1,4,1,1,1,3,1,5,4,4,2
"10267",16,1,2,5,1,2,2,3,1,4,3,5,3
"10267",16,3,2,7,1,3,1,2,1,2,3,4,2
"10267",16,4,2,8,1,3,2,3,1,4,3,3,2
"10267",16,1,3,9,1,3,2,2,1,3,3,3,3
"10267",16,2,3,10,1.0625,3,1,3,1,3,2.82352941176471,4,2
"10267",16,1,4,13,1,3,2,3,1,4,3,4,2
"10267",16,2,8,30,1,3,2,3,1,3,4,4,3
"10267",16,1,11,41,1,4,3,3,2,2,2,2,2
"10267",16,1,12,45,1,3,2,2,1,2,2,3,2
"10267",16,2,12,46,1,3,2,3,1,2,2,3,2
"10267",16,4,13,52,1,2,1,3,4,3,5,4,5
"10267",16,1,15,57,1,3,2,3,1,3,3,4,1
"10267",16,3,16,63,1,3,1,3,1,3,3,3,2
"10267",16,4,16,64,1,1,1,3,1,4,4,4,3
"10270",32,1,1,1,1,2,1,5,1,4,4,5,1
"10270",32,2,1,2,1,4,1,3,1,1,3,5,2
"10270",32,3,1,3,1,3,2,4,1,4,4,4,1
"10270",32,4,1,4,1.0625,5,3,5,1,1,2.82352941176471,4,1
"10270",32,1,2,5,1,5,3,4,1,2,3,3,2
"10270",32,2,2,6,1,2,2,5,1,4,5,4,1
"10270",32,3,2,7,2,2,2,3,1,4,4,4,1
"10270",32,4,2,8,1,2,2,3,1,3,4,5,1
"10270",32,2,3,10,1.0625,5,3,4,1,1,2.82352941176471,5,1
"10270",32,3,3,11,1,2,3,4,1,3,5,4,1
"10270",32,4,3,12,1,2,4,5,1,3,5,4,1
"10270",32,1,4,13,1,2,2,5,1,4,5,5,1
"10270",32,2,4,14,1,3,4,5,1,5,5,5,1
"10270",32,4,4,16,1,5,1,3,1,1,3,3,3
"10270",32,1,5,17,1,5,5,3,1,1,4,5,2
"10270",32,3,5,19,1,4,1,4,1,4,4,4,1
"10270",32,4,5,20,1,1,1,5,1,5,5,4,1
"10270",32,1,6,21,1,3,1,5,1,3,4,5,1
"10270",32,3,7,27,1.0625,3,2,3,2,3,2.82352941176471,2,4
"10270",32,1,9,33,1,2,3,4,1,4,4,4,1
"10270",32,2,9,34,1,2,3,5,1,5,4,4,1
"10270",32,3,9,35,2,3,5,5,1,5,5,5,1
"10270",32,4,9,36,1,2,3,3,1,2,3,3,3
"10270",32,1,10,37,2,5,5,3,1,1,3,3,1
"10270",32,2,10,38,1.0625,5,5,5,1,1,2.82352941176471,3,1
"10270",32,3,10,39,1,3,3,5,1,5,5,5,2
"10270",32,1,11,41,1,2,1,2,1,5,5,4,3
"10270",32,2,11,42,1,2,2,4,1,4,4,5,1
"10270",32,4,11,44,1,3,5,4,1,5,5,5,3
"10270",32,2,12,46,1,5,5,5,1,4,5,5,1
"10270",32,1,13,49,1,2,1,5,1,5,5,5,1
"10270",32,2,13,50,1,4,5,3,1,3,5,5,2
"10272",29,1,1,0,2,4,3,2,2,2,2,5,5
"10272",29,1,1,1,2,4,4,2,2,2,2,4,4
"10272",29,2,1,2,1,5,3,3,1,2,2,3,2
"10272",29,3,1,3,1.0625,2,5,3,2,2,2.82352941176471,3,1
"10272",29,4,1,4,3,3,3,3,3,2,3,3,3
"10272",29,2,2,6,3,3,5,3,2,3,2,3,2
"10272",29,3,2,7,2,2,4,3,2,3,4,3,3
"10272",29,1,3,9,1.0625,4,4,3,2,2,2.82352941176471,4,2
"10272",29,2,3,10,2,4,2,3,2,2,4,5,2
"10272",29,4,3,12,2,3,3,3,2,3,4,2,3
"10272",29,1,4,13,3,3,3,4,3,3,3,3,3
"10272",29,2,4,14,1.0625,3,1,4,1,2,2.82352941176471,2,3
"10272",29,3,4,15,2,3,4,3,3,3,2,4,3
"10272",29,4,4,16,1,5,4,3,2,2,4,3,2
"10272",29,1,5,17,2,4,4,2,4,2,3,3,2
"10272",29,2,5,18,3,4,4,1,4,2,2,3,5
"10272",29,3,5,19,2,3,4,2,2,2,3,4,3
"10272",29,4,5,20,3,3,5,3,2,2,3,3,2
"10272",29,2,6,22,3,3,3,3,3,3,3,3,3
"10272",29,1,7,25,2,4,3,3,4,2,3,3,3
"10272",29,2,7,26,3,3,3,3,4,2,3,3,3
"10272",29,3,7,27,1.0625,5,4,2,4,2,2.82352941176471,2,2
"10272",29,1,8,29,1,2,2,2,1,5,4,4,3
"10272",29,2,8,30,2,2,4,3,3,3,3,3,4
"10272",29,3,8,31,2,3,3,2,2,3,4,2,2
"10272",29,4,8,32,2,3,2,3,3,2,3,3,2
"10272",29,1,9,33,1.0625,3,4,3,2,3,2.82352941176471,3,3
"10272",29,3,9,35,3,2,2,3,3,2,3,3,4
"10272",29,2,10,38,3,3,2,3,2,4,3,4,2
"10274",60,2,1,2,1.0625,5,1,4,1,1,2.82352941176471,5,1
"10274",60,3,1,3,1,2,1,5,1,4,4,5,1
"10274",60,4,1,4,1,4,1,5,1,3,4,5,2
